route_name,dir_id,day_type_id,day_type_name,time_period_name,stop_name,average_ons,average_offs,average_flow,ObjectId
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Fields Corner,99,308,681,1003
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Harvard,1735,7804,9246,1004
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Harvard,1764,491,4641,1005
Red Line,NB,day_type_02,Saturday,OFF_PEAK,JFK/UMass,1513,578,9161,1006
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,JFK/UMass,357,992,2254,1007
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Kendall/MIT,1418,2758,17475,1008
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Kendall/MIT,807,1376,4830,1009
Red Line,NB,day_type_02,Saturday,OFF_PEAK,North Quincy,845,324,4440,1010
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,North Quincy,92,281,1042,1011
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Park Street,8906,5379,18396,1012
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Park Street,1443,1640,4425,1013
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Porter,273,3008,6511,1014
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Porter,1030,68,3324,1015
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Quincy Adams,677,23,1619,1016
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Quincy Adams,7,180,224,1017
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Quincy Center,1717,112,3224,1018
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Quincy Center,43,512,407,1019
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Savin Hill,530,121,4280,1020
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Savin Hill,39,135,891,1021
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Shawmut,563,24,2874,1022
Red Line,NB,day_type_02,Saturday,OFF_PEAK,South Station,5750,1987,14595,1023
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Shawmut,10,157,523,1024
Red Line,NB,day_type_02,Saturday,OFF_PEAK,Wollaston,959,263,3919,1025
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,South Station,600,2026,3327,1026
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Alewife,0,2588,0,1027
Red Line,SB,day_type_01,Weekday,MIDDAY_BASE,Wollaston,93,239,884,1028
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Andrew,1227,459,7752,1029
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Ashmont,1784,0,1784,1030
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Braintree,624,0,624,1031
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Broadway,950,374,8328,1032
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Central,1639,3371,12318,1033
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Charles/MGH,1447,1096,15185,1034
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Davis,354,2808,2588,1035
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Downtown Crossing,3803,3471,11792,1036
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Fields Corner,1020,201,3008,1037
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Harvard,1419,6492,7246,1038
Red Line,NB,day_type_03,Sunday,OFF_PEAK,JFK/UMass,1521,525,6985,1039
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Kendall/MIT,1222,2353,14051,1040
Red Line,NB,day_type_03,Sunday,OFF_PEAK,North Quincy,651,244,2992,1041
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Park Street,7303,4258,14836,1042
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Porter,228,2432,5042,1043
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Quincy Adams,437,19,1042,1044
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Quincy Center,1179,89,2132,1045
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Savin Hill,455,87,3375,1046
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Shawmut,429,24,2189,1047
Red Line,NB,day_type_03,Sunday,OFF_PEAK,South Station,4618,1479,11466,1048
Red Line,NB,day_type_03,Sunday,OFF_PEAK,Wollaston,662,209,2584,1049
Red Line,SB,day_type_01,Weekday,VERY_EARLY_MORNING,Alewife,87,0,87,1050
Red Line,SB,day_type_01,Weekday,VERY_EARLY_MORNING,Andrew,0,2,4,1051
Red Line,SB,day_type_01,Weekday,VERY_EARLY_MORNING,Ashmont,0,0,0,1052
Red Line,SB,day_type_01,Weekday,VERY_EARLY_MORNING,Braintree,0,0,0,1053
Red Line,NB,day_type_01,Weekday,EVENING,Savin Hill,59,24,539,1054
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Porter,42,613,1447,1055
Red Line,SB,day_type_01,Weekday,PM_PEAK,Ashmont,0,1092,0,1056
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Alewife,431,0,431,1057
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Andrew,224,398,3070,1058
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Ashmont,0,620,0,1059
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Braintree,0,272,0,1060
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Broadway,191,339,3340,1061
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Central,739,305,2936,1062
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Charles/MGH,620,354,4011,1063
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Davis,412,33,790,1064
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Downtown Crossing,1469,1000,4485,1065
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Fields Corner,95,375,834,1066
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Harvard,1572,194,2503,1067
Red Line,NB,day_type_01,Weekday,EVENING,Shawmut,56,14,446,1068
Red Line,NB,day_type_01,Weekday,EVENING,South Station,1192,290,2764,1069
Red Line,NB,day_type_01,Weekday,EVENING,Wollaston,133,50,582,1070
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Alewife,0,318,0,1071
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Andrew,79,37,400,1072
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Ashmont,121,0,121,1073
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Braintree,37,0,37,1074
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Broadway,106,18,506,1075
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Central,136,264,1063,1076
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Charles/MGH,137,62,1223,1077
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Davis,13,324,298,1078
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Downtown Crossing,232,260,727,1079
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Fields Corner,45,30,159,1080
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Harvard,122,378,832,1081
Red Line,NB,day_type_01,Weekday,LATE_EVENING,JFK/UMass,59,87,351,1082
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Kendall/MIT,101,181,1156,1083
Red Line,NB,day_type_01,Weekday,LATE_EVENING,North Quincy,34,17,192,1084
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Park Street,595,241,1089,1085
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Porter,15,249,607,1086
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Quincy Adams,20,1,63,1087
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Quincy Center,95,7,151,1088
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Savin Hill,15,7,178,1089
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Shawmut,14,4,133,1090
Red Line,NB,day_type_01,Weekday,LATE_EVENING,South Station,335,94,750,1091
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,JFK/UMass,453,564,2842,1092
Red Line,SB,day_type_01,Weekday,PM_PEAK,Braintree,0,541,0,1093
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Kendall/MIT,1249,397,3717,1094
Red Line,SB,day_type_01,Weekday,PM_PEAK,Broadway,328,644,6629,1095
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,North Quincy,97,321,1235,1096
Red Line,SB,day_type_01,Weekday,PM_PEAK,Central,959,436,4023,1097
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Park Street,1378,1206,4117,1098
Red Line,SB,day_type_01,Weekday,PM_PEAK,Charles/MGH,983,476,6234,1099
Red Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Porter,396,41,1170,1100
Red Line,SB,day_type_01,Weekday,PM_PEAK,Davis,590,99,1344,1101
Red Line,SB,day_type_01,Weekday,PM_PEAK,Downtown Crossing,2172,1523,7574,1102
Red Line,SB,day_type_01,Weekday,PM_PEAK,Fields Corner,77,600,1539,1103
Red Line,SB,day_type_01,Weekday,PM_PEAK,Harvard,2102,293,3553,1104
Red Line,SB,day_type_01,Weekday,PM_PEAK,JFK/UMass,525,901,5725,1105
Red Line,SB,day_type_01,Weekday,PM_PEAK,Kendall/MIT,2087,367,5813,1106
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Quincy Adams,140,3,292,1107
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Quincy Center,410,24,688,1108
Red Line,NB,day_type_01,Weekday,LATE_EVENING,Wollaston,29,17,173,1109
Red Line,NB,day_type_01,Weekday,NIGHT,Alewife,0,100,0,1110
Red Line,NB,day_type_01,Weekday,NIGHT,Andrew,27,12,129,1111
Red Line,NB,day_type_01,Weekday,NIGHT,Ashmont,37,0,37,1112
Red Line,NB,day_type_01,Weekday,NIGHT,Braintree,10,0,10,1113
Red Line,NB,day_type_01,Weekday,NIGHT,Broadway,16,6,144,1114
Red Line,NB,day_type_01,Weekday,NIGHT,Central,38,66,255,1115
Red Line,NB,day_type_01,Weekday,NIGHT,Charles/MGH,16,16,273,1116
Red Line,NB,day_type_01,Weekday,NIGHT,Davis,2,96,95,1117
Red Line,NB,day_type_01,Weekday,NIGHT,Downtown Crossing,49,72,187,1118
Red Line,NB,day_type_01,Weekday,NIGHT,Fields Corner,10,9,48,1119
Red Line,NB,day_type_01,Weekday,NIGHT,Harvard,24,98,224,1120
Red Line,NB,day_type_01,Weekday,NIGHT,JFK/UMass,16,23,108,1121
Red Line,NB,day_type_01,Weekday,NIGHT,Kendall/MIT,21,41,271,1122
Red Line,NB,day_type_01,Weekday,NIGHT,North Quincy,9,6,49,1123
Red Line,NB,day_type_01,Weekday,NIGHT,Park Street,120,68,243,1124
Red Line,NB,day_type_01,Weekday,NIGHT,Porter,5,69,177,1125
Red Line,NB,day_type_01,Weekday,NIGHT,Quincy Adams,4,0,21,1126
Red Line,NB,day_type_01,Weekday,NIGHT,Quincy Center,13,3,33,1127
Red Line,NB,day_type_01,Weekday,NIGHT,Savin Hill,8,3,57,1128
Red Line,NB,day_type_01,Weekday,NIGHT,Shawmut,4,1,46,1129
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Savin Hill,163,44,1275,1130
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Shawmut,202,18,955,1131
Red Line,SB,day_type_01,Weekday,PM_PEAK,North Quincy,95,824,2591,1132
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,South Station,1179,615,4171,1133
Red Line,SB,day_type_01,Weekday,PM_PEAK,Park Street,2405,1711,6929,1134
Red Line,NB,day_type_01,Weekday,MIDDAY_SCHOOL,Wollaston,195,58,860,1135
Red Line,SB,day_type_01,Weekday,PM_PEAK,Porter,510,91,1712,1136
Red Line,NB,day_type_01,Weekday,PM_PEAK,Alewife,0,1926,0,1137
Red Line,SB,day_type_01,Weekday,PM_PEAK,Quincy Adams,7,501,565,1138
Red Line,NB,day_type_01,Weekday,PM_PEAK,Andrew,423,147,2941,1139
Red Line,NB,day_type_01,Weekday,PM_PEAK,Ashmont,577,0,577,1140
Red Line,NB,day_type_01,Weekday,PM_PEAK,Braintree,224,0,224,1141
Red Line,NB,day_type_01,Weekday,PM_PEAK,Broadway,489,147,3310,1142
Red Line,NB,day_type_01,Weekday,PM_PEAK,Central,778,1380,6501,1143
Red Line,NB,day_type_01,Weekday,PM_PEAK,Charles/MGH,981,331,6663,1144
Red Line,NB,day_type_01,Weekday,PM_PEAK,Davis,37,1667,1971,1145
Red Line,NB,day_type_01,Weekday,PM_PEAK,Downtown Crossing,1721,1565,5238,1146
Red Line,NB,day_type_01,Weekday,PM_PEAK,Fields Corner,254,100,828,1147
Red Line,NB,day_type_01,Weekday,PM_PEAK,Harvard,603,2130,4901,1148
Red Line,NB,day_type_01,Weekday,PM_PEAK,JFK/UMass,897,278,2716,1149
Red Line,NB,day_type_01,Weekday,PM_PEAK,Kendall/MIT,1473,840,7162,1150
Red Line,NB,day_type_01,Weekday,PM_PEAK,North Quincy,261,82,1106,1151
Red Line,NB,day_type_01,Weekday,PM_PEAK,Park Street,2123,1411,6014,1152
Red Line,NB,day_type_01,Weekday,PM_PEAK,Porter,68,1411,3593,1153
Red Line,NB,day_type_01,Weekday,PM_PEAK,Quincy Adams,183,6,401,1154
Red Line,NB,day_type_01,Weekday,PM_PEAK,Quincy Center,360,33,726,1155
Red Line,NB,day_type_01,Weekday,PM_PEAK,Savin Hill,128,42,1002,1156
Red Line,NB,day_type_01,Weekday,PM_PEAK,Shawmut,113,16,675,1157
Red Line,NB,day_type_01,Weekday,PM_PEAK,South Station,2282,527,5102,1158
Red Line,NB,day_type_01,Weekday,PM_PEAK,Wollaston,234,69,893,1159
Red Line,NB,day_type_01,Weekday,EVENING,Alewife,0,1207,0,1160
Red Line,NB,day_type_01,Weekday,EVENING,Andrew,253,119,1621,1161
Red Line,NB,day_type_01,Weekday,EVENING,Ashmont,379,0,379,1162
Red Line,NB,day_type_01,Weekday,EVENING,Braintree,129,0,129,1163
Red Line,NB,day_type_01,Weekday,EVENING,Broadway,265,89,1820,1164
Red Line,NB,day_type_01,Weekday,EVENING,Central,535,1041,4057,1165
Red Line,NB,day_type_01,Weekday,EVENING,Charles/MGH,490,213,4138,1166
Red Line,NB,day_type_01,Weekday,EVENING,Davis,35,1250,1143,1167
Red Line,NB,day_type_01,Weekday,EVENING,Downtown Crossing,1019,905,2953,1168
Red Line,NB,day_type_01,Weekday,EVENING,Fields Corner,154,77,518,1169
Red Line,NB,day_type_01,Weekday,EVENING,Harvard,458,1463,3243,1170
Red Line,NB,day_type_01,Weekday,EVENING,JFK/UMass,390,211,1427,1171
Red Line,NB,day_type_01,Weekday,EVENING,Kendall/MIT,728,581,4422,1172
Red Line,NB,day_type_01,Weekday,EVENING,North Quincy,98,53,632,1173
Red Line,SB,day_type_01,Weekday,PM_PEAK,Quincy Center,33,869,1083,1174
Red Line,SB,day_type_01,Weekday,PM_PEAK,Savin Hill,30,364,2033,1175
Red Line,SB,day_type_01,Weekday,PM_PEAK,Shawmut,7,424,1113,1176
Red Line,SB,day_type_01,Weekday,PM_PEAK,South Station,1602,2301,6890,1177
Red Line,SB,day_type_01,Weekday,PM_PEAK,Wollaston,88,751,1925,1178
Red Line,SB,day_type_01,Weekday,EVENING,Alewife,367,0,367,1179
Red Line,SB,day_type_01,Weekday,EVENING,Andrew,183,548,3998,1180
Red Line,SB,day_type_01,Weekday,EVENING,Ashmont,0,767,0,1181
Red Line,SB,day_type_01,Weekday,EVENING,Braintree,0,403,0,1182
Red Line,SB,day_type_01,Weekday,EVENING,Broadway,192,437,4188,1183
Red Line,SB,day_type_01,Weekday,EVENING,Central,641,380,2619,1184
Red Line,SB,day_type_01,Weekday,EVENING,Charles/MGH,423,294,3392,1185
Red Line,SB,day_type_01,Weekday,EVENING,Davis,410,46,741,1186
Red Line,SB,day_type_01,Weekday,EVENING,Downtown Crossing,1362,898,4470,1187
Red Line,SB,day_type_01,Weekday,EVENING,Fields Corner,54,484,1010,1188
Red Line,SB,day_type_01,Weekday,EVENING,Harvard,1301,239,2247,1189
Red Line,SB,day_type_01,Weekday,EVENING,JFK/UMass,339,709,3692,1190
Red Line,SB,day_type_01,Weekday,EVENING,Kendall/MIT,784,260,3151,1191
Red Line,SB,day_type_01,Weekday,EVENING,North Quincy,52,579,1642,1192
Red Line,SB,day_type_01,Weekday,EVENING,Park Street,1622,1173,3916,1193
Red Line,SB,day_type_01,Weekday,EVENING,Porter,435,51,1177,1194
Red Line,SB,day_type_01,Weekday,EVENING,Quincy Adams,3,350,372,1195
Red Line,SB,day_type_01,Weekday,EVENING,Quincy Center,23,582,693,1196
Red Line,SB,day_type_01,Weekday,EVENING,Savin Hill,23,267,1393,1197
Red Line,SB,day_type_01,Weekday,EVENING,Shawmut,5,301,739,1198
Red Line,SB,day_type_01,Weekday,EVENING,South Station,892,1076,4368,1199
Red Line,SB,day_type_01,Weekday,EVENING,Wollaston,55,523,1210,1200
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Symphony,4,1,17,1201
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Tappan Street,7,0,16,1202
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Union Square,0,2,0,1203
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Waban,2,0,39,1204
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Warren Street,14,0,61,1205
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Washington Square,7,0,22,1206
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Washington Street,21,1,51,1207
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Woodland,5,0,40,1208
Green Line,EB,day_type_01,Weekday,EARLY_AM,Allston Street,41,2,195,1209
Green Line,EB,day_type_01,Weekday,EARLY_AM,Amory Street,8,3,260,1210
Green Line,EB,day_type_01,Weekday,EARLY_AM,Arlington,26,55,503,1211
Green Line,EB,day_type_01,Weekday,EARLY_AM,Babcock Street,8,3,257,1212
Green Line,EB,day_type_01,Weekday,EARLY_AM,Back of the Hill,6,0,13,1213
Green Line,EB,day_type_01,Weekday,EARLY_AM,Ball Square,0,3,7,1214
Green Line,EB,day_type_01,Weekday,EARLY_AM,Beaconsfield,19,1,170,1215
Green Line,EB,day_type_01,Weekday,EARLY_AM,Blandford Street,9,3,261,1216
Green Line,EB,day_type_01,Weekday,EARLY_AM,Boston College,7,0,7,1217
Green Line,EB,day_type_01,Weekday,EARLY_AM,Boston University Central,8,1,265,1218
Green Line,EB,day_type_01,Weekday,EARLY_AM,Boston University East,8,1,269,1219
Green Line,EB,day_type_01,Weekday,EARLY_AM,Boylston,6,76,417,1220
Green Line,EB,day_type_01,Weekday,EARLY_AM,Brandon Hall,10,0,95,1221
Green Line,EB,day_type_01,Weekday,EARLY_AM,Brigham Circle,11,1,45,1222
Green Line,EB,day_type_01,Weekday,EARLY_AM,Brookline Hills,16,1,173,1223
Green Line,EB,day_type_01,Weekday,EARLY_AM,Brookline Village,20,5,182,1224
Green Line,EB,day_type_01,Weekday,EARLY_AM,Chestnut Hill,17,1,140,1225
Green Line,EB,day_type_01,Weekday,EARLY_AM,Chestnut Hill Avenue,16,0,33,1226
Green Line,EB,day_type_01,Weekday,EARLY_AM,Chiswick Road,23,0,56,1227
Green Line,EB,day_type_01,Weekday,EARLY_AM,Cleveland Circle,10,0,10,1228
Green Line,EB,day_type_01,Weekday,EARLY_AM,Coolidge Corner,32,4,136,1229
Green Line,EB,day_type_01,Weekday,EARLY_AM,Copley,38,82,555,1230
Green Line,EB,day_type_01,Weekday,EARLY_AM,Dean Road,8,0,36,1231
Green Line,EB,day_type_01,Weekday,EARLY_AM,East Somerville,0,3,21,1232
Green Line,EB,day_type_01,Weekday,EARLY_AM,Eliot,17,0,110,1233
Green Line,EB,day_type_01,Weekday,EARLY_AM,Englewood Avenue,19,0,28,1234
Green Line,EB,day_type_01,Weekday,EARLY_AM,Fairbanks Street,9,0,87,1235
Green Line,EB,day_type_01,Weekday,EARLY_AM,Fenway,10,4,167,1236
Green Line,EB,day_type_01,Weekday,EARLY_AM,Fenwood Road,7,1,34,1237
Green Line,EB,day_type_01,Weekday,EARLY_AM,Gilman Square,0,7,14,1238
Green Line,EB,day_type_01,Weekday,EARLY_AM,Government Center,88,203,235,1239
Green Line,EB,day_type_01,Weekday,EARLY_AM,Griggs Street,38,1,227,1240
Green Line,EB,day_type_01,Weekday,EARLY_AM,Harvard Avenue,47,11,254,1241
Green Line,EB,day_type_01,Weekday,EARLY_AM,Hawes Street,4,1,151,1242
Green Line,EB,day_type_01,Weekday,EARLY_AM,Haymarket,7,69,174,1243
Green Line,EB,day_type_01,Weekday,EARLY_AM,Heath Street,8,0,8,1244
Green Line,EB,day_type_01,Weekday,EARLY_AM,Hynes Convention Center,60,78,524,1245
Green Line,EB,day_type_01,Weekday,EARLY_AM,Kenmore,78,58,570,1246
Green Line,EB,day_type_01,Weekday,EARLY_AM,Kent Street,7,1,150,1247
Green Line,EB,day_type_01,Weekday,EARLY_AM,Lechmere,1,21,35,1248
Green Line,EB,day_type_01,Weekday,EARLY_AM,Longwood,4,15,165,1249
Green Line,EB,day_type_01,Weekday,EARLY_AM,Longwood Medical Area,12,1,54,1250
Green Line,EB,day_type_01,Weekday,EARLY_AM,Magoun Square,0,3,11,1251
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Arlington,520,516,4782,1252
Green Line,EB,day_type_01,Weekday,PM_PEAK,Brandon Hall,20,3,287,1253
Green Line,EB,day_type_01,Weekday,AM_PEAK,Dean Road,73,0,265,1254
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Brandon Hall,3,0,26,1255
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Prudential,294,44,890,1256
Green Line,EB,day_type_01,Weekday,PM_PEAK,Brigham Circle,188,7,489,1257
Green Line,EB,day_type_01,Weekday,PM_PEAK,Brookline Hills,50,7,704,1258
Green Line,EB,day_type_01,Weekday,PM_PEAK,Brookline Village,104,34,774,1259
Green Line,EB,day_type_01,Weekday,PM_PEAK,Chestnut Hill,81,4,614,1260
Green Line,EB,day_type_01,Weekday,PM_PEAK,Chestnut Hill Avenue,82,8,249,1261
Green Line,EB,day_type_01,Weekday,PM_PEAK,Chiswick Road,76,3,320,1262
Green Line,EB,day_type_01,Weekday,MIDDAY_SCHOOL,Harvard Avenue,163,50,677,1263
Green Line,EB,day_type_01,Weekday,PM_PEAK,Cleveland Circle,39,0,39,1264
Green Line,EB,day_type_01,Weekday,PM_PEAK,Coolidge Corner,177,31,477,1265
Green Line,EB,day_type_01,Weekday,PM_PEAK,Copley,1288,749,6087,1266
Green Line,EB,day_type_01,Weekday,PM_PEAK,Dean Road,30,0,110,1267
Green Line,EB,day_type_01,Weekday,PM_PEAK,East Somerville,10,57,492,1268
Green Line,EB,day_type_01,Weekday,PM_PEAK,Eliot,41,1,410,1269
Green Line,EB,day_type_01,Weekday,PM_PEAK,Englewood Avenue,42,0,81,1270
Green Line,EB,day_type_01,Weekday,PM_PEAK,Fairbanks Street,34,2,270,1271
Green Line,EB,day_type_01,Weekday,PM_PEAK,Fenway,78,25,847,1272
Green Line,EB,day_type_01,Weekday,PM_PEAK,Fenwood Road,82,7,304,1273
Green Line,EB,day_type_01,Weekday,PM_PEAK,Gilman Square,16,167,336,1274
Green Line,EB,day_type_01,Weekday,PM_PEAK,Government Center,510,2746,3007,1275
Green Line,EB,day_type_01,Weekday,PM_PEAK,Griggs Street,75,9,715,1276
Green Line,EB,day_type_01,Weekday,PM_PEAK,Harvard Avenue,185,76,829,1277
Green Line,EB,day_type_01,Weekday,PM_PEAK,Hawes Street,19,5,588,1278
Green Line,EB,day_type_01,Weekday,PM_PEAK,Haymarket,61,873,2194,1279
Green Line,EB,day_type_01,Weekday,PM_PEAK,Heath Street,45,0,45,1280
Green Line,EB,day_type_01,Weekday,PM_PEAK,Hynes Convention Center,1493,503,4323,1281
Green Line,EB,day_type_01,Weekday,PM_PEAK,Kenmore,976,380,3327,1282
Green Line,EB,day_type_01,Weekday,PM_PEAK,Kent Street,40,1,572,1283
Green Line,EB,day_type_01,Weekday,PM_PEAK,Lechmere,74,129,720,1284
Green Line,EB,day_type_01,Weekday,PM_PEAK,Longwood,54,16,797,1285
Green Line,EB,day_type_01,Weekday,PM_PEAK,Longwood Medical Area,138,20,604,1286
Green Line,EB,day_type_01,Weekday,PM_PEAK,Magoun Square,3,94,240,1287
Green Line,EB,day_type_01,Weekday,PM_PEAK,Medford/Tufts,0,153,0,1288
Green Line,EB,day_type_01,Weekday,PM_PEAK,Mission Park,71,4,227,1289
Green Line,EB,day_type_01,Weekday,PM_PEAK,Museum of Fine Arts,92,9,691,1290
Green Line,EB,day_type_01,Weekday,PM_PEAK,Newton Centre,74,10,539,1291
Green Line,EB,day_type_01,Weekday,PM_PEAK,Newton Highlands,69,3,482,1292
Green Line,EB,day_type_01,Weekday,AM_PEAK,East Somerville,2,10,86,1293
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Babcock Street,81,43,1604,1294
Green Line,EB,day_type_01,Weekday,EARLY_AM,Medford/Tufts,0,7,0,1295
Green Line,EB,day_type_01,Weekday,PM_PEAK,Northeastern University,101,43,751,1296
Green Line,EB,day_type_01,Weekday,PM_PEAK,North Station,176,1587,762,1297
Green Line,EB,day_type_01,Weekday,PM_PEAK,Packard's Corner,106,21,912,1298
Green Line,EB,day_type_01,Weekday,PM_PEAK,Park Street,1772,2727,5256,1299
Green Line,EB,day_type_01,Weekday,PM_PEAK,Prudential,456,59,1249,1300
Green Line,EB,day_type_01,Weekday,PM_PEAK,Reservoir,72,46,639,1301
Green Line,EB,day_type_01,Weekday,PM_PEAK,Riverside,302,0,302,1302
Green Line,EB,day_type_01,Weekday,PM_PEAK,Riverway,76,4,160,1303
Green Line,EB,day_type_01,Weekday,PM_PEAK,Saint Mary's Street,60,16,637,1304
Green Line,EB,day_type_01,Weekday,PM_PEAK,Saint Paul Street,66,4,534,1305
Green Line,EB,day_type_01,Weekday,PM_PEAK,Science Park/West End,85,70,780,1306
Green Line,EB,day_type_01,Weekday,PM_PEAK,South Street,32,1,176,1307
Green Line,EB,day_type_01,Weekday,PM_PEAK,Summit Avenue,50,6,333,1308
Green Line,EB,day_type_01,Weekday,PM_PEAK,Sutherland Road,86,7,399,1309
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Reservoir,77,18,638,1310
Green Line,EB,day_type_01,Weekday,VERY_EARLY_MORNING,Brigham Circle,2,0,9,1311
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Riverside,271,0,271,1312
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Riverway,63,2,138,1313
Green Line,EB,day_type_01,Weekday,MIDDAY_BASE,Saint Mary's Street,61,38,885,1314
